daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
2,33,1,1,49,0,40,10,3,23,1
4,29,3,2,83,3,24,3,8,31,0
3,30,1,2,43,0,36,5,3,23,1
1,24,2,1,43,1,54,10,6,27,1
2,37,2,1,75,2,42,3,6,27,0
4,37,0,0,52,3,24,7,3,22,1
2,28,2,1,54,1,38,8,2,26,1
5,30,0,2,55,0,53,5,6,28,1
3,26,3,1,49,0,39,6,3,19,1
2,19,1,0,52,0,39,7,7,21,1
5,25,2,0,52,1,36,7,5,18,1
5,31,3,0,60,2,41,6,9,30,0
4,35,1,1,79,3,27,7,3,27,0
3,29,1,1,45,2,45,7,1,20,1
1,26,4,1,64,1,23,5,6,27,0
7,32,3,3,87,2,40,5,4,34,0
4,20,1,1,48,0,29,5,5,19,1
6,30,1,2,40,0,46,6,4,23,1
3,23,1,0,49,0,48,6,2,30,1
4,25,2,2,80,0,18,3,5,26,0
2,39,1,2,68,2,34,6,6,33,0
4,31,0,2,70,0,38,4,5,22,0
5,38,2,2,70,0,28,7,7,31,0
4,26,2,3,49,0,32,10,6,18,1
4,25,2,0,54,0,35,5,6,27,1
4,37,0,0,69,0,43,8,6,29,0
4,45,2,1,61,2,17,3,4,25,0
1,44,3,1,80,1,31,8,3,27,0
4,20,2,0,53,0,43,7,2,21,1
4,22,2,1,51,1,35,8,6,27,1
5,40,2,1,63,1,32,5,3,29,0
6,29,2,0,86,0,19,5,7,23,0
2,27,0,1,54,1,23,3,4,22,1
5,31,2,1,84,2,26,2,6,23,0
5,35,2,0,67,1,43,7,3,30,0
3,21,1,0,45,0,47,6,6,28,1
4,27,0,0,52,2,42,9,1,25,1
8,39,3,0,63,0,43,6,6,30,0
3,33,2,1,53,0,33,9,1,22,1
3,38,2,2,79,1,28,6,8,32,0
4,28,2,1,45,1,20,7,0,25,1
6,28,2,0,45,1,23,8,3,21,1
2,24,1,0,52,1,53,6,5,12,1
5,31,1,0,94,1,20,8,7,35,0
5,41,2,0,81,1,28,6,5,29,0
3,29,3,1,66,2,22,4,1,23,1
4,23,3,0,37,1,39,3,0,19,1
2,26,2,2,34,0,54,5,0,33,1
2,30,2,0,44,1,54,6,6,29,1
1,32,1,3,72,1,42,7,3,21,0
4,20,0,0,51,0,28,8,2,29,1
2,25,1,0,41,2,52,3,0,22,1
4,32,1,0,74,2,39,5,7,37,0
1,26,0,1,66,0,21,8,4,32,1
4,30,0,0,49,1,34,4,3,27,1
5,39,0,4,75,2,15,7,3,28,0
3,30,0,0,53,2,24,7,3,27,0
4,50,3,2,69,0,41,7,5,40,0
2,28,0,0,53,0,40,7,5,22,1
2,36,0,0,50,0,41,8,3,23,1
2,38,1,0,38,0,43,7,5,32,1
7,44,0,3,72,2,26,6,7,18,0
4,21,2,0,44,0,36,4,3,28,1
3,22,1,0,48,0,26,7,2,30,1
1,21,1,0,42,1,45,10,2,15,1
3,31,1,0,45,0,30,7,2,31,1
2,39,2,3,57,1,44,4,4,29,0
5,24,4,2,60,1,30,9,7,34,0
2,35,5,2,50,1,40,5,3,32,0
1,23,2,0,47,1,20,7,0,21,1
3,24,2,1,51,2,33,6,3,18,1
3,34,1,1,68,2,22,6,5,30,0
5,32,2,3,76,2,33,7,5,31,0
7,38,3,1,65,1,24,8,5,32,0
2,24,2,0,64,0,49,9,5,33,1
5,27,0,2,54,1,42,4,3,17,1
4,28,0,0,51,0,23,3,2,19,1
3,29,1,2,56,1,51,2,5,23,1
3,12,0,1,51,0,46,4,4,22,1
5,40,3,0,75,2,31,5,7,27,0
4,20,1,0,36,0,25,9,6,27,1
3,39,2,1,71,1,30,7,7,24,0
4,35,2,0,83,0,32,7,6,34,0
1,28,1,1,62,3,38,4,2,25,0
6,22,0,2,58,1,30,7,5,25,1
4,32,3,1,61,1,22,2,3,24,0
5,21,1,0,63,0,48,6,1,29,1
5,29,1,1,63,0,30,8,2,25,1
3,22,1,2,49,0,33,5,3,29,1
9,29,0,2,78,0,42,4,4,29,0
2,23,0,1,71,0,18,7,3,24,0
5,33,2,3,78,0,18,7,8,31,0
3,26,0,0,52,0,43,7,5,31,1
1,27,2,1,54,0,27,6,5,35,1
6,24,4,2,82,3,31,3,5,27,0
2,25,1,0,45,0,52,6,1,28,1
5,24,4,1,52,0,52,5,4,28,1
2,29,2,2,56,0,21,9,1,22,1
1,39,3,2,68,3,43,5,7,30,0
5,24,0,1,52,2,42,6,0,24,1
5,21,2,0,41,0,47,7,3,22,1
1,32,0,0,49,1,40,7,1,30,1
4,23,2,0,43,0,28,9,1,32,1
5,27,1,1,50,0,48,12,0,20,1
7,37,3,2,85,2,25,5,4,31,0
3,26,2,2,68,0,18,4,5,31,0
1,26,2,1,46,0,47,10,3,28,1
2,17,1,0,67,1,24,4,4,20,1
3,45,3,1,59,0,15,6,8,20,0
4,30,2,0,60,0,24,10,1,27,1
4,37,0,1,68,0,18,10,8,21,0
4,24,2,1,51,1,35,8,2,26,1
4,35,2,1,80,3,22,3,8,17,0
6,28,1,2,54,1,24,5,4,32,1
6,45,5,0,57,2,30,6,5,36,0
5,28,2,2,75,1,15,6,3,31,0
7,25,1,0,48,0,36,3,2,25,1
3,17,0,2,50,0,33,6,0,18,1
3,33,3,1,63,3,27,3,3,39,0
5,27,0,1,59,0,50,7,5,20,1
5,41,4,2,68,3,35,8,4,36,0
2,18,3,1,49,0,53,3,3,26,1
4,23,2,0,40,0,49,7,3,20,1
6,21,1,1,58,0,40,11,1,30,1
6,28,4,2,93,2,19,5,7,31,0
6,21,1,0,38,0,31,6,0,21,1
4,28,1,1,50,2,52,5,0,21,1
4,37,2,0,71,1,38,5,6,26,0
4,45,1,1,92,0,44,6,3,26,0
3,25,1,0,56,0,43,5,5,32,1
5,31,2,2,73,2,34,7,6,39,0
5,34,1,3,74,0,19,7,7,39,0
6,20,1,0,60,0,32,7,3,29,1
6,38,2,1,59,0,43,5,2,23,1
8,39,2,4,78,3,41,5,7,32,0
6,39,1,1,59,3,25,2,4,34,0
5,43,0,1,62,2,36,4,3,42,0
5,18,2,1,56,1,23,7,3,26,1
3,28,4,3,78,2,17,6,6,41,0
3,18,1,0,53,1,23,6,6,28,1
8,37,2,1,68,1,19,6,5,29,0
3,33,2,2,72,2,44,7,7,22,0
5,50,2,2,70,2,23,6,5,31,0
1,22,1,0,44,2,31,4,4,33,1
2,28,1,0,55,1,42,7,2,35,1
5,27,2,1,49,1,48,8,6,17,1
4,33,2,1,39,0,48,10,6,27,1
6,29,3,2,72,2,28,4,7,21,0
7,32,0,2,69,0,37,4,4,32,0
10,51,4,1,70,1,19,4,6,27,0
3,32,3,2,75,0,29,5,8,28,0
5,36,2,2,65,1,40,5,8,38,0
6,24,0,0,57,0,48,9,0,33,1
3,30,3,3,58,0,44,5,7,30,0
4,15,2,0,48,1,54,8,6,15,1
2,22,2,0,48,2,53,4,1,18,1
3,23,1,0,57,2,36,6,2,21,1
4,39,1,2,58,0,20,4,4,24,0
4,34,1,0,75,1,34,3,9,30,0
3,26,1,0,74,3,44,5,7,30,0
3,23,2,1,50,0,38,5,5,19,1
4,40,3,0,69,3,37,6,5,30,0
4,23,0,0,38,0,26,8,3,29,1
2,37,4,0,72,1,35,5,8,28,0
3,28,1,0,35,0,49,8,6,28,1
3,32,2,2,59,2,31,4,8,28,0
4,30,1,2,87,3,24,2,6,37,0
4,20,3,1,49,0,50,7,3,26,1
2,28,2,3,42,0,27,8,6,20,1
4,20,1,1,59,1,36,5,1,25,1
6,42,0,2,81,1,32,6,6,33,0
6,30,2,1,46,0,32,6,1,26,1
5,26,4,0,84,1,41,3,7,23,0
1,31,1,1,52,2,22,8,4,22,1
3,38,2,3,51,1,34,3,5,29,0
6,33,2,0,65,0,29,6,6,24,0
1,26,1,1,46,1,35,4,3,24,1
5,37,3,0,60,1,17,6,5,25,0
2,30,2,1,52,2,43,9,3,24,1
5,38,1,2,65,3,25,6,4,34,0
6,20,1,1,53,2,36,4,5,29,1
4,21,2,0,47,1,30,7,0,22,1
7,26,4,0,66,0,20,4,8,30,0
4,26,2,2,48,2,53,5,2,24,1
2,35,2,1,80,1,23,8,7,24,0
5,37,1,4,66,1,40,6,8,38,0
6,40,0,3,70,2,35,5,7,24,0
3,33,2,1,48,0,25,7,6,24,1
4,36,1,2,70,1,30,3,3,34,0
1,23,1,0,46,1,24,8,5,28,1
4,39,3,2,59,1,16,2,3,23,0
5,35,2,3,77,0,18,6,6,36,0
6,19,1,0,51,0,28,6,6,30,1
5,29,4,3,65,2,38,5,8,31,0
2,29,1,2,57,2,36,6,5,21,1
1,27,2,0,33,1,23,7,5,28,1
4,36,2,0,80,0,35,8,4,34,0
3,39,4,1,82,4,44,3,1,29,0
4,21,0,1,56,1,23,7,2,16,1
3,30,1,0,55,1,52,5,4,30,1
5,21,0,0,68,2,47,11,6,29,1
2,47,1,0,78,0,38,3,4,32,0
4,26,2,0,56,1,38,8,1,28,1
3,30,2,3,74,2,29,8,6,32,0
2,21,0,0,48,0,50,5,0,21,1
4,34,3,0,61,1,36,3,8,39,0
2,39,0,1,60,3,32,6,7,40,0
5,27,1,4,57,1,35,7,5,30,1
6,33,2,3,70,1,42,8,7,23,0
5,35,6,0,82,1,43,2,5,43,0
4,23,0,0,44,1,36,6,6,23,1
3,26,1,1,43,0,26,4,2,24,1
2,22,1,1,48,0,28,6,1,24,1
5,22,1,0,62,0,23,7,0,24,1
8,32,3,0,68,0,17,4,5,35,0
2,30,2,2,74,1,25,8,6,30,0
5,28,2,2,80,0,32,6,3,27,0
4,26,2,0,44,0,35,11,5,19,1
3,48,2,2,76,1,16,8,5,32,0
5,20,0,0,41,0,35,5,5,28,1
3,34,1,0,71,1,32,5,7,33,0
4,32,3,0,72,1,26,6,2,26,0
1,29,1,2,45,1,41,8,5,21,1
7,26,2,0,60,0,40,6,3,25,1
5,18,1,0,59,1,26,9,2,27,1
3,22,2,2,50,1,44,7,1,18,1
5,36,5,0,64,2,41,3,3,20,0
4,29,2,2,47,0,40,6,2,18,1
4,42,2,0,85,2,23,3,2,31,0
1,17,0,2,61,1,45,7,5,26,1
3,34,3,0,54,0,44,7,4,23,1
4,33,4,0,73,1,16,3,7,37,0
4,19,3,0,49,1,51,5,6,19,1
6,43,0,2,61,0,34,6,4,25,0
1,29,0,0,36,0,41,6,0,31,1
1,27,3,0,54,1,28,7,6,22,1
2,18,0,0,62,2,24,10,4,27,1
2,25,1,2,45,1,32,5,0,30,1
2,33,3,3,77,2,16,7,8,31,0
3,31,0,1,40,0,52,5,0,21,1
2,21,0,1,59,0,42,6,2,28,1
5,35,4,0,77,3,20,4,4,38,0
4,34,3,2,60,0,15,7,8,38,0
3,38,1,1,86,2,40,5,8,26,0
1,25,1,0,42,0,38,8,2,29,1
5,35,2,3,86,2,41,7,6,29,0
2,23,2,0,50,1,37,6,3,24,1
2,15,0,0,51,0,22,10,0,24,1
5,33,0,1,53,0,29,7,3,24,1
3,25,3,1,60,0,30,6,3,18,1
3,26,1,1,40,0,50,8,0,24,1
3,24,4,0,64,1,20,8,7,24,0
4,35,2,0,78,2,23,8,6,47,0
6,21,1,0,46,1,51,3,3,30,1
4,22,0,1,48,2,37,8,0,22,1
2,29,2,0,68,0,29,7,5,27,1
2,31,2,0,50,1,38,8,5,25,1
3,23,0,1,49,0,39,4,2,20,1
2,25,0,0,49,0,51,9,1,29,1
5,29,4,2,77,2,18,8,4,29,0
3,25,2,2,67,1,49,6,1,28,1
3,24,0,0,43,0,31,8,6,23,1
3,23,1,0,48,0,37,6,1,20,1
4,43,1,0,40,0,43,5,1,16,1
3,33,3,2,69,3,29,6,6,36,0
5,21,2,1,72,0,39,9,5,27,0
2,24,0,1,46,0,39,6,3,20,1
1,30,2,1,66,0,27,0,1,27,1
4,31,2,2,66,2,31,5,4,31,0
3,37,3,0,78,3,29,6,3,28,0
2,35,2,0,74,2,36,6,6,29,0
4,35,1,3,63,1,40,4,6,21,0
2,26,2,0,56,2,51,7,1,23,1
1,41,1,2,63,1,24,6,7,27,0
4,24,1,2,43,0,32,4,1,27,1
1,27,1,0,47,1,21,10,2,20,1
2,31,2,3,69,1,20,4,3,25,0
4,21,1,0,44,2,41,5,6,27,1
5,35,2,1,77,0,16,6,7,29,0
2,44,0,2,43,0,30,7,1,11,1
3,31,3,0,77,3,20,6,4,40,0
5,31,2,0,74,2,32,4,5,25,0
3,23,0,1,44,0,22,6,4,26,1
7,24,3,0,48,2,22,9,5,23,1
4,36,3,0,70,2,25,5,7,31,0
4,30,1,1,69,1,43,6,3,37,0
1,27,2,0,39,1,38,5,0,17,1
5,45,2,1,66,2,16,4,5,28,0
2,29,1,0,53,0,50,5,1,33,1
3,33,0,0,44,1,45,7,6,14,1
4,33,0,3,66,1,19,7,7,19,0
4,26,1,1,50,0,37,7,2,30,1
4,34,3,2,72,1,36,6,3,28,0
5,31,2,0,92,1,27,7,8,39,0
3,34,2,1,63,1,20,5,4,28,0
3,20,2,0,68,0,50,6,3,23,1
3,34,1,1,66,1,17,4,6,25,0
2,41,1,2,78,3,43,7,7,27,0
5,35,2,3,78,1,35,5,7,32,0
7,39,1,2,77,1,22,0,5,19,0
4,26,2,2,59,0,48,7,0,32,1
9,37,3,1,71,3,29,7,8,19,0
3,25,2,1,82,1,34,7,4,25,0
2,31,0,0,45,0,41,2,6,24,1
4,17,1,1,52,0,40,1,4,24,1
5,19,2,0,56,2,52,6,0,30,1
5,40,2,2,73,3,41,2,4,29,0
3,39,2,2,80,4,20,8,4,29,0
3,21,0,2,51,1,42,10,2,24,1
3,27,1,1,50,0,47,4,1,19,1
6,32,1,2,62,1,40,3,8,33,0
5,20,1,1,47,1,54,4,5,24,1
3,24,1,1,40,0,38,6,0,32,1
3,30,0,1,51,1,26,7,3,25,1
4,36,2,2,65,1,38,7,5,25,0
4,31,3,0,60,1,22,9,6,27,1
1,41,2,2,68,1,31,4,5,24,0
5,33,1,0,58,0,46,3,5,18,1
5,31,1,3,72,2,36,5,3,26,0
4,21,2,0,51,0,47,5,2,22,1
3,23,1,0,46,2,37,10,4,25,1
4,22,1,1,52,1,22,7,2,27,1
4,37,3,2,73,3,44,6,4,30,0
4,20,2,1,62,0,21,8,1,19,1
5,36,4,4,73,1,25,6,8,27,0
4,19,0,1,48,1,48,11,1,23,1
3,27,2,1,34,0,38,3,5,18,1
3,20,0,1,49,1,21,3,0,19,1
5,29,3,4,72,3,39,4,9,34,0
2,27,1,0,53,1,28,9,1,33,1
7,29,3,2,60,0,32,2,5,33,0
6,32,2,0,53,1,35,7,4,27,1
3,35,2,0,47,2,37,5,1,21,1
1,26,1,0,50,3,48,10,3,17,1
4,29,2,0,56,0,45,5,1,19,1
2,26,1,1,54,1,35,10,6,28,1
4,38,2,0,66,2,26,5,9,33,0
5,32,0,3,57,1,43,6,7,27,0
4,20,1,2,58,0,49,8,0,28,1
5,46,2,1,83,3,43,3,9,34,0
4,37,2,1,81,3,39,4,8,37,0
4,29,3,0,56,1,26,6,8,32,0
5,28,4,2,69,1,44,5,3,37,0
1,20,1,1,55,1,52,6,1,29,1
4,35,0,0,58,2,24,6,5,29,0
5,29,1,1,55,0,25,9,6,26,1
3,33,4,3,68,0,28,5,6,29,0
7,29,2,0,69,0,26,4,7,26,0
4,30,0,0,87,3,18,7,7,31,0
5,25,2,3,84,3,17,6,6,28,0
1,27,1,0,48,0,46,5,4,22,1
5,26,4,1,70,1,34,1,8,24,0
5,29,2,2,70,1,34,4,5,33,0
4,28,3,1,49,0,36,8,6,32,1
7,28,1,1,46,2,24,6,4,17,1
5,23,1,0,48,1,22,2,3,29,1
6,40,1,0,73,1,44,5,4,19,0
4,38,3,0,68,3,17,6,6,21,0
7,32,2,1,53,0,19,6,4,16,1
2,21,1,1,56,1,50,7,2,22,1
3,18,0,0,43,0,29,9,4,29,1
4,14,0,0,50,0,33,6,5,29,1
1,29,1,0,55,1,38,2,0,26,1
4,32,2,1,86,2,23,8,8,31,0
2,20,0,1,40,0,33,8,2,16,1
3,28,1,0,53,1,41,8,4,29,1
5,31,2,1,83,1,26,9,6,41,0
2,26,0,0,52,0,51,5,6,24,1
6,25,1,0,53,0,38,7,5,24,1
7,29,2,1,65,0,27,2,6,36,0
1,26,1,0,34,1,33,5,3,25,1
4,30,3,2,72,0,18,9,8,29,0
9,26,1,1,66,1,24,6,4,28,0
1,28,0,1,73,1,43,6,4,21,0
3,24,2,1,73,0,35,6,1,24,1
5,26,1,2,59,0,44,6,3,40,1
3,29,2,1,56,1,52,6,0,30,1
5,36,0,0,63,1,44,8,7,36,0
4,30,2,1,76,0,36,3,6,31,0
3,31,1,1,76,1,26,5,6,33,0
4,28,1,0,45,1,20,9,6,22,1
1,33,2,2,60,1,34,7,3,26,1
2,23,0,1,44,0,26,10,5,23,1
4,25,1,0,57,0,53,9,1,25,1
3,22,1,1,66,2,38,5,0,24,1
6,24,5,0,59,2,25,4,6,21,0
1,30,0,3,53,1,27,6,3,31,1
4,25,2,1,60,0,46,9,1,18,1
5,29,4,0,79,2,33,4,5,37,0
4,32,2,3,71,0,19,5,8,34,0
3,36,1,2,63,1,44,7,3,30,0
3,34,0,1,73,2,29,8,6,35,0
4,33,1,1,58,0,22,12,4,30,0
4,28,3,1,65,0,28,6,6,27,1
5,26,2,2,52,2,35,5,4,40,1
3,28,1,2,58,1,39,7,6,25,1
3,30,1,0,80,1,41,2,5,35,0
9,32,1,1,67,3,32,7,4,29,0
4,32,3,1,79,1,40,7,7,25,0
2,36,4,1,68,3,33,8,7,36,0
2,23,2,0,56,0,49,5,2,25,1
5,44,1,3,65,1,43,7,5,38,0
3,33,1,0,45,0,37,4,0,27,1
4,44,0,2,81,3,29,4,9,31,0
3,40,1,0,76,0,16,6,5,31,0
3,29,1,2,42,0,53,5,5,21,1
2,23,0,1,45,0,45,5,2,28,1
3,25,0,0,49,1,20,8,5,26,1
3,39,1,2,75,0,26,6,5,18,0
4,23,3,0,58,2,46,5,1,18,1
2,25,2,1,47,1,38,10,5,19,1
2,30,1,0,48,0,42,6,0,28,1
3,33,3,3,65,2,17,2,3,24,0
1,25,0,1,54,1,53,9,2,31,1
4,29,1,1,52,1,35,6,1,25,1
6,25,1,0,55,0,46,5,6,26,1
3,26,3,1,49,2,32,6,6,25,1
5,39,1,2,72,1,18,5,3,26,0
3,28,1,0,45,1,47,6,3,19,1
5,28,1,3,74,3,34,5,5,43,0
2,28,1,1,60,0,32,1,4,32,1
5,39,2,2,71,0,40,7,8,36,0
1,29,2,0,57,1,45,8,4,23,1
2,40,3,3,68,2,17,5,2,35,0
5,33,2,1,78,1,40,1,3,27,0
4,33,0,2,45,1,47,6,7,23,1
4,32,3,2,74,1,41,4,3,38,0
1,34,4,0,71,1,30,3,4,30,0
2,18,2,0,60,1,36,9,3,25,1
5,40,1,0,64,3,39,4,3,26,0
3,26,1,1,44,0,49,7,5,20,1
5,42,1,3,63,3,38,6,6,34,0
5,36,2,1,72,1,32,7,3,28,0
6,35,1,2,69,1,40,7,3,27,0
3,20,1,1,42,0,22,6,1,33,1
1,28,0,0,51,0,42,5,0,26,1
4,21,0,0,54,0,27,1,0,35,1
4,44,1,2,72,1,30,5,6,24,0
3,33,3,1,67,0,41,5,2,36,0
5,44,4,1,80,1,16,5,9,32,0
6,36,1,0,76,1,16,7,7,25,0
2,22,0,1,60,2,20,6,2,22,1
1,17,1,1,60,2,49,8,6,27,1
4,23,1,0,58,1,22,9,3,26,1
4,29,3,4,74,1,19,11,2,29,0
4,33,1,1,65,0,30,5,7,40,0
2,21,2,1,52,0,32,6,2,19,1
5,30,1,2,59,0,20,3,5,26,1
4,30,2,0,50,1,37,9,3,23,1
5,36,3,1,56,2,41,6,7,34,0
3,22,1,2,51,1,22,6,2,23,1
9,37,2,1,77,0,32,6,7,19,0
4,25,1,0,52,0,41,12,1,21,1
3,22,0,0,46,0,30,5,0,35,1
7,41,4,0,71,1,26,7,4,31,0
7,32,0,1,61,0,25,4,7,32,0
4,30,2,1,56,0,39,7,2,25,1
1,26,1,1,62,1,34,9,3,26,1
7,46,1,1,64,1,36,6,3,32,0
4,30,2,1,74,3,33,7,8,31,0
6,47,2,2,73,2,40,3,6,29,0
4,44,3,2,78,2,25,8,4,41,0
5,25,0,0,42,2,35,6,5,26,1
3,24,1,1,49,1,22,6,0,20,1
6,24,1,1,62,2,28,4,9,31,0
3,20,1,0,43,0,20,7,5,30,1
7,31,4,1,73,2,37,4,8,32,0
2,31,4,1,70,2,22,9,3,35,1
3,33,0,2,63,0,31,8,6,14,1
3,24,3,1,68,1,25,7,7,31,0
3,26,3,2,62,1,30,6,3,35,0
4,16,1,1,42,0,41,8,5,22,1
4,29,1,0,50,0,43,10,3,24,1
2,26,1,1,50,2,44,4,0,20,1
3,30,0,1,30,0,28,10,1,27,1
4,27,0,0,40,0,30,4,2,36,1
4,31,2,1,58,2,38,8,0,30,1
2,20,3,1,53,0,33,6,5,31,1
3,22,1,0,38,0,23,9,4,22,1
8,37,1,0,86,1,20,5,6,37,0
8,34,0,1,61,2,15,6,8,25,0
4,41,0,0,66,2,44,9,3,33,0
4,23,0,2,61,0,50,10,5,26,1
1,20,1,0,49,1,32,9,4,22,1
2,39,1,1,65,2,20,10,6,33,0
2,31,2,1,74,3,37,5,5,21,0
3,45,2,3,82,0,29,5,5,27,0
2,28,2,0,45,0,22,3,5,29,1
3,24,2,1,53,2,33,3,4,29,1
4,33,0,0,49,0,49,7,3,20,1
5,42,2,2,78,1,18,7,7,27,0
4,52,1,3,68,1,20,3,3,28,0
2,36,1,2,36,1,45,11,4,19,1
3,30,0,2,75,3,43,3,5,28,0
4,21,0,1,70,0,20,3,1,26,1
3,25,1,0,55,1,52,9,6,22,1
4,25,2,1,29,0,52,3,5,27,1
3,30,2,0,44,1,44,8,3,30,1
1,35,3,0,62,4,37,6,4,36,0
3,28,1,3,66,0,37,3,8,28,0
5,36,4,1,56,2,35,2,3,18,0
3,31,1,0,70,1,31,6,8,19,0
6,44,1,1,77,0,17,7,5,31,0
6,40,0,2,67,2,27,5,3,32,0
3,32,1,2,86,2,16,7,5,36,0
4,35,2,2,78,3,35,9,6,23,0
3,42,3,3,64,2,27,6,3,21,0
5,39,3,1,72,0,26,6,7,27,0
4,26,1,2,54,1,34,11,5,28,1
4,31,3,1,89,2,31,7,4,34,0
5,24,1,1,39,2,24,6,3,19,1
3,29,4,1,70,1,20,6,2,32,0
3,30,3,1,69,1,34,8,8,33,0
3,22,0,1,47,1,42,9,2,30,1
6,25,2,0,50,1,50,6,6,26,1
4,17,0,1,50,2,37,9,4,29,1
4,29,1,2,66,1,38,7,2,21,1
6,37,3,3,80,0,24,5,7,28,0
3,25,1,1,42,0,43,9,1,23,1
2,38,2,2,56,2,35,5,4,26,0
3,34,0,2,52,1,24,8,0,22,1
3,36,1,0,76,1,30,6,3,34,0
3,31,1,1,57,1,41,7,5,26,1
2,24,1,0,50,1,46,8,2,16,1
6,34,1,2,73,2,43,7,6,29,0
2,18,0,0,46,1,23,7,0,34,1
2,30,2,0,43,0,50,6,6,15,1
3,23,2,2,53,1,22,6,5,24,1
1,28,2,0,62,0,39,5,8,31,0
2,23,2,0,38,1,49,7,6,22,1
4,20,1,2,53,0,33,3,1,26,1
4,36,2,3,78,3,42,10,9,32,0
5,36,1,0,72,2,21,2,7,29,0
4,39,2,1,82,1,31,4,7,31,0
4,23,1,3,63,1,27,4,8,28,0
4,27,2,1,60,3,27,6,8,29,0
5,27,2,4,63,1,39,6,9,31,0
2,31,2,2,62,2,27,4,3,34,0
1,26,1,1,64,2,20,10,3,19,1
7,22,0,1,53,0,26,7,6,22,1
4,32,3,2,78,2,39,1,3,30,0
6,29,2,1,65,1,28,3,3,31,0
2,46,0,1,81,2,41,7,7,34,0
4,39,1,3,50,3,16,7,3,34,0
4,26,0,0,53,0,40,5,3,28,1
4,42,1,2,77,0,43,5,7,30,0
4,22,1,0,55,2,34,8,6,17,1
6,43,2,2,67,2,22,7,8,31,0
3,38,0,3,86,2,21,5,5,34,0
4,37,4,2,70,1,40,5,4,27,0
7,44,2,2,55,0,41,5,7,30,0
2,26,1,1,61,0,20,8,2,19,1
1,37,3,0,49,1,47,5,5,30,1
4,33,0,2,62,2,16,7,6,34,0
4,15,1,0,52,0,54,5,2,32,1
8,28,1,3,66,2,41,7,8,32,0
3,17,0,2,52,0,38,5,6,20,1
5,34,1,0,60,0,17,5,7,34,0
4,29,2,0,50,0,34,3,1,26,1
4,21,0,2,48,2,20,7,6,23,1
4,26,4,0,79,4,23,6,3,23,0
6,31,2,3,74,1,22,8,5,33,0
5,31,0,0,42,0,42,6,5,20,1
2,18,2,0,44,0,31,8,4,28,1
2,31,0,1,53,0,38,6,2,23,1
4,36,0,2,63,2,36,6,6,41,0
4,39,3,3,63,0,23,7,8,28,0
3,23,2,1,38,1,27,9,4,24,1
8,32,2,2,65,1,30,6,5,33,0
2,15,1,0,42,2,54,7,6,27,1
5,39,3,1,64,1,42,5,3,30,0
1,31,2,0,54,0,45,3,5,32,1
5,36,2,1,53,0,17,4,7,35,0
6,26,3,0,83,1,32,6,6,36,0
8,42,2,2,55,0,22,1,4,30,0
1,20,1,0,55,0,38,7,1,24,1
3,26,0,1,52,1,52,9,3,22,1
6,30,2,0,75,1,28,9,2,34,0
4,34,2,2,60,2,39,7,2,22,0
1,30,1,0,48,1,28,6,0,21,1
5,34,1,1,81,2,23,5,6,34,0
6,33,1,0,63,3,19,4,3,32,0
5,27,0,0,57,1,29,4,4,26,1
4,40,0,1,56,0,51,10,4,28,1
2,17,1,1,41,1,35,8,5,26,1
3,51,0,1,70,3,34,7,7,27,0
3,33,1,2,61,3,33,4,5,25,0
3,38,2,0,70,2,28,4,5,38,0
3,28,2,2,45,0,47,5,0,29,1
2,35,4,0,83,2,15,5,6,36,0
3,32,3,1,78,0,15,4,6,24,0
5,45,2,1,67,0,17,3,6,24,0
3,27,2,2,58,0,44,8,5,25,1
7,30,3,1,77,2,19,4,6,35,0
2,34,1,0,51,0,26,4,6,22,1
7,33,1,3,86,3,30,2,7,29,0
3,25,1,3,70,1,40,4,5,29,0
3,30,3,0,57,2,34,6,3,32,0
5,26,1,1,48,1,30,7,0,24,1
6,28,3,1,65,0,34,5,5,39,0
4,34,3,2,61,2,24,7,8,35,0
2,29,3,3,73,1,23,2,8,33,0
3,22,0,2,46,1,22,7,6,21,1
2,32,1,3,65,1,20,8,9,30,0
8,29,5,0,53,0,43,10,3,22,1
5,38,0,2,65,2,37,4,3,30,0
3,26,0,0,59,0,51,3,2,29,1
2,32,2,2,67,1,20,9,6,36,0
2,32,0,0,53,0,53,4,5,22,1
3,28,1,0,56,0,49,5,6,19,1
4,37,2,3,73,0,34,6,4,32,0
2,33,3,1,49,1,20,3,2,28,1
2,22,0,1,37,0,44,8,5,25,1
9,46,0,1,78,1,35,8,4,31,0
1,39,2,1,65,4,20,6,5,29,0
1,22,1,1,50,1,50,9,4,16,1
4,33,3,2,65,2,16,8,6,34,0
6,26,2,0,55,3,15,2,6,24,0
1,46,1,1,57,2,21,7,7,36,0
4,27,3,0,54,0,36,8,5,29,1
5,27,1,2,67,2,36,1,4,24,0
5,27,0,0,57,0,36,8,6,23,1
3,23,0,0,51,1,52,5,7,25,1
1,26,3,1,58,1,43,9,6,23,1
4,22,0,2,46,1,27,6,2,38,1
4,40,4,3,59,0,34,4,4,26,0
7,29,1,1,72,2,16,6,8,26,0
3,30,1,1,74,0,25,2,9,33,0
3,22,0,1,50,0,50,3,5,15,1
1,28,3,2,47,0,36,7,2,20,1
2,22,0,0,46,1,24,8,3,31,1
2,19,1,1,41,1,47,7,3,16,1
4,24,1,0,54,0,20,8,4,24,1
